timestamp,terrain_label,class_id,fps,location_x,location_y,location_z,cloudiness,precipitation,fog_density,wetness,sun_altitude_angle
1742894369.3896177,pavement,1,48.44,-4.932,-67.989,-4.095,60.0,0.0,10.0,50.0,20.0
1742894369.405622,pavement,1,48.44,-4.932,-67.989,-4.095,60.0,0.0,10.0,50.0,20.0
1742894369.4146194,dirt,3,48.44,-4.932,-67.989,-4.095,60.0,0.0,10.0,50.0,20.0
1742894369.4386194,pavement,1,48.43,-4.932,-67.989,-4.095,60.0,0.0,10.0,50.0,20.0
1742894369.4456198,pavement,1,48.44,-4.932,-67.989,-4.095,60.0,0.0,10.0,50.0,20.0
1742894369.468619,pavement,1,48.44,-4.932,-67.989,-4.095,60.0,0.0,10.0,50.0,20.0
1742894369.4771426,pavement,1,48.45,-4.932,-67.989,-4.095,60.0,0.0,10.0,50.0,20.0
1742894369.5226848,pavement,1,48.43,-4.932,-67.99,-4.095,60.0,0.0,10.0,50.0,20.0
1742894369.5366843,pavement,1,48.45,-4.932,-67.99,-4.095,60.0,0.0,10.0,50.0,20.0
1742894369.553206,pavement,1,48.45,-4.932,-67.99,-4.095,60.0,0.0,10.0,50.0,20.0
1742894369.5702226,pavement,1,48.47,-4.932,-67.99,-4.095,60.0,0.0,10.0,50.0,20.0
1742894369.610236,pavement,1,48.45,-4.932,-67.99,-4.095,60.0,0.0,10.0,50.0,20.0
1742894369.617238,pavement,1,48.46,-4.932,-67.99,-4.095,60.0,0.0,10.0,50.0,20.0
1742894369.6252358,pavement,1,48.45,-4.932,-67.99,-4.095,60.0,0.0,10.0,50.0,20.0
1742894369.6462357,pavement,1,48.47,-4.932,-67.99,-4.095,60.0,0.0,10.0,50.0,20.0
1742894369.6928635,pavement,1,48.46,-4.932,-67.99,-4.095,60.0,0.0,10.0,50.0,20.0
1742894369.699929,pavement,1,48.46,-4.932,-67.99,-4.095,60.0,0.0,10.0,50.0,20.0
1742894369.7169871,pavement,1,48.46,-4.932,-67.99,-4.095,60.0,0.0,10.0,50.0,20.0
1742894369.7401779,pavement,1,48.46,-4.932,-67.99,-4.095,60.0,0.0,10.0,50.0,20.0
1742894369.7772324,pavement,1,48.48,-4.932,-67.99,-4.095,60.0,0.0,10.0,50.0,20.0
1742894369.7852361,pavement,1,48.47,-4.932,-67.99,-4.095,60.0,0.0,10.0,50.0,20.0
1742894369.8162463,pavement,1,48.46,-4.932,-67.99,-4.095,60.0,0.0,10.0,50.0,20.0
1742894369.824234,pavement,1,48.48,-4.932,-67.99,-4.095,60.0,0.0,10.0,50.0,20.0
1742894369.847234,pavement,1,48.48,-4.932,-67.99,-4.095,60.0,0.0,10.0,50.0,20.0
1742894369.8542316,pavement,1,48.47,-4.932,-67.99,-4.095,60.0,0.0,10.0,50.0,20.0
1742894369.8722315,pavement,1,48.47,-4.932,-67.99,-4.095,60.0,0.0,10.0,50.0,20.0
1742894369.8872325,pavement,1,48.47,-4.932,-67.99,-4.095,60.0,0.0,10.0,50.0,20.0
1742894369.908279,pavement,1,48.48,-4.932,-67.99,-4.095,60.0,0.0,10.0,50.0,20.0
1742894369.9227958,pavement,1,48.48,-4.932,-67.99,-4.095,60.0,0.0,10.0,50.0,20.0
1742894369.9473128,pavement,1,48.48,-4.932,-67.99,-4.095,60.0,0.0,10.0,50.0,20.0
1742894369.9683607,pavement,1,48.48,-4.933,-67.99,-4.095,60.0,0.0,10.0,50.0,20.0
1742894369.9763637,pavement,1,48.49,-4.933,-67.991,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.006909,pavement,1,48.48,-4.933,-67.991,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.0379117,pavement,1,48.47,-4.933,-67.991,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.038908,pavement,1,48.47,-4.933,-67.991,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.0819361,pavement,1,48.5,-4.933,-67.991,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.0829365,pavement,1,48.48,-4.933,-67.991,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.0839388,pavement,1,48.49,-4.933,-67.991,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.1069722,pavement,1,48.49,-4.933,-67.991,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.113972,pavement,1,48.48,-4.933,-67.991,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.1229732,pavement,1,48.48,-4.933,-67.991,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.1540058,pavement,1,48.48,-4.933,-67.991,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.1620052,pavement,1,48.48,-4.933,-67.991,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.1935236,pavement,1,48.48,-4.933,-67.991,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.2270427,pavement,1,48.49,-4.933,-67.991,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.243039,pavement,1,48.49,-4.933,-67.991,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.2765641,pavement,1,48.49,-4.933,-67.991,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.290567,dirt,3,48.5,-4.933,-67.991,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.306623,pavement,1,48.49,-4.933,-67.991,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.3376203,pavement,1,48.5,-4.933,-67.991,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.3706203,pavement,1,48.49,-4.933,-67.991,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.386619,pavement,1,48.5,-4.933,-67.991,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.4016216,pavement,1,48.5,-4.933,-67.991,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.4166253,pavement,1,48.5,-4.933,-67.991,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.439621,pavement,1,48.5,-4.933,-67.991,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.455619,pavement,1,48.5,-4.933,-67.991,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.4626224,pavement,1,48.5,-4.933,-67.991,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.5036223,pavement,1,48.52,-4.933,-67.992,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.52662,dirt,3,48.52,-4.933,-67.992,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.540619,dirt,3,48.52,-4.933,-67.992,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.5566204,dirt,3,48.51,-4.933,-67.992,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.5716207,pavement,1,48.53,-4.933,-67.992,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.58762,pavement,1,48.52,-4.933,-67.992,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.5956962,dirt,3,48.53,-4.933,-67.992,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.6406972,dirt,3,48.53,-4.933,-67.992,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.6846972,dirt,3,48.52,-4.933,-67.992,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.6906936,dirt,3,48.51,-4.933,-67.992,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.7076964,dirt,3,48.52,-4.933,-67.992,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.7076964,pavement,1,48.52,-4.933,-67.992,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.7306988,pavement,1,48.52,-4.933,-67.992,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.7626991,pavement,1,48.51,-4.933,-67.992,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.7696958,dirt,3,48.52,-4.933,-67.992,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.806697,pavement,1,48.52,-4.933,-67.992,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.8286996,pavement,1,48.52,-4.933,-67.992,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.835695,pavement,1,48.53,-4.933,-67.992,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.8657296,pavement,1,48.52,-4.933,-67.992,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.87273,pavement,1,48.51,-4.933,-67.992,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.896731,dirt,3,48.51,-4.933,-67.992,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.9187293,pavement,1,48.52,-4.933,-67.992,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.9287298,dirt,3,48.51,-4.933,-67.992,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.9577286,dirt,3,48.51,-4.933,-67.992,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.9732444,dirt,3,48.52,-4.933,-67.992,-4.095,60.0,0.0,10.0,50.0,20.0
1742894370.9827673,dirt,3,48.51,-4.933,-67.992,-4.095,60.0,0.0,10.0,50.0,20.0
1742894371.013813,dirt,3,48.51,-4.933,-67.992,-4.095,60.0,0.0,10.0,50.0,20.0
1742894371.0208447,dirt,3,48.52,-4.933,-67.992,-4.095,60.0,0.0,10.0,50.0,20.0
1742894371.0278587,dirt,3,48.51,-4.933,-67.992,-4.095,60.0,0.0,10.0,50.0,20.0
1742894371.0589874,dirt,3,48.5,-4.933,-67.992,-4.095,60.0,0.0,10.0,50.0,20.0
1742894371.0680823,dirt,3,48.51,-4.933,-67.992,-4.095,60.0,0.0,10.0,50.0,20.0
1742894371.1127615,dirt,3,48.51,-4.934,-67.992,-4.095,60.0,0.0,10.0,50.0,20.0
1742894371.1187599,dirt,3,48.5,-4.934,-67.992,-4.095,60.0,0.0,10.0,50.0,20.0
1742894371.1483111,pavement,1,48.53,-4.934,-67.993,-4.095,60.0,0.0,10.0,50.0,20.0
1742894371.1632779,pavement,1,48.51,-4.934,-67.993,-4.095,60.0,0.0,10.0,50.0,20.0
1742894371.1923149,dirt,3,48.5,-4.934,-67.993,-4.095,60.0,0.0,10.0,50.0,20.0
1742894371.214353,pavement,1,48.53,-4.934,-67.993,-4.095,60.0,0.0,10.0,50.0,20.0
1742894371.2223523,pavement,1,48.52,-4.934,-67.993,-4.095,60.0,0.0,10.0,50.0,20.0
1742894371.2613528,pavement,1,48.51,-4.934,-67.993,-4.096,60.0,0.0,10.0,50.0,20.0
1742894371.2633557,pavement,1,48.51,-4.934,-67.993,-4.096,60.0,0.0,10.0,50.0,20.0
1742894371.2633557,pavement,1,48.51,-4.934,-67.993,-4.096,60.0,0.0,10.0,50.0,20.0
1742894371.2844267,pavement,1,48.52,-4.934,-67.993,-4.095,60.0,0.0,10.0,50.0,20.0
1742894371.313938,pavement,1,48.51,-4.934,-67.993,-4.096,60.0,0.0,10.0,50.0,20.0
1742894371.329457,pavement,1,48.51,-4.934,-67.993,-4.096,60.0,0.0,10.0,50.0,20.0
1742894371.3444562,pavement,1,48.52,-4.934,-67.993,-4.096,60.0,0.0,10.0,50.0,20.0
1742894371.376457,dirt,3,48.53,-4.934,-67.993,-4.096,60.0,0.0,10.0,50.0,20.0
1742894371.3984866,dirt,3,48.53,-4.934,-67.993,-4.096,60.0,0.0,10.0,50.0,20.0
1742894371.4375117,dirt,3,48.52,-4.934,-67.993,-4.096,60.0,0.0,10.0,50.0,20.0
1742894371.4375117,dirt,3,48.52,-4.934,-67.993,-4.096,60.0,0.0,10.0,50.0,20.0
1742894371.438511,dirt,3,48.52,-4.934,-67.993,-4.096,60.0,0.0,10.0,50.0,20.0
1742894371.4495118,dirt,3,48.53,-4.934,-67.993,-4.096,60.0,0.0,10.0,50.0,20.0
1742894371.4795122,dirt,3,48.54,-4.934,-67.993,-4.095,60.0,0.0,10.0,50.0,20.0
1742894371.5075383,dirt,3,48.52,-4.934,-67.993,-4.095,60.0,0.0,10.0,50.0,20.0
1742894371.5165405,dirt,3,48.53,-4.934,-67.993,-4.096,60.0,0.0,10.0,50.0,20.0
1742894371.547088,dirt,3,48.55,-4.934,-67.993,-4.096,60.0,0.0,10.0,50.0,20.0
1742894371.5726032,dirt,3,48.56,-4.934,-67.993,-4.096,60.0,0.0,10.0,50.0,20.0
1742894371.5956194,dirt,3,48.53,-4.934,-67.993,-4.096,60.0,0.0,10.0,50.0,20.0
1742894371.6106043,dirt,3,48.54,-4.934,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894371.6416047,dirt,3,48.55,-4.934,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894371.6491199,dirt,3,48.54,-4.934,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894371.6716356,dirt,3,48.54,-4.934,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894371.7126672,dirt,3,48.55,-4.934,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894371.720667,dirt,3,48.56,-4.934,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894371.7287045,dirt,3,48.55,-4.934,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894371.7667308,dirt,3,48.55,-4.934,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894371.7737303,dirt,3,48.55,-4.934,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894371.7897282,dirt,3,48.54,-4.934,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894371.813728,dirt,3,48.55,-4.934,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894371.8297634,dirt,3,48.57,-4.934,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894371.881789,dirt,3,48.57,-4.934,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894371.8887887,pavement,1,48.56,-4.934,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894371.8887887,dirt,3,48.55,-4.934,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894371.89779,dirt,3,48.56,-4.934,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894371.9358196,dirt,3,48.56,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894371.9578521,dirt,3,48.56,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894371.9588525,dirt,3,48.56,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894371.980889,dirt,3,48.56,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.0048866,dirt,3,48.56,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.0108864,dirt,3,48.57,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.0498857,dirt,3,48.58,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.0638912,dirt,3,48.58,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.0939248,dirt,3,48.57,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.108925,dirt,3,48.57,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.133924,dirt,3,48.57,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.1389217,dirt,3,48.58,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.162936,dirt,3,48.58,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.1859446,dirt,3,48.58,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.217464,dirt,3,48.57,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.2464945,dirt,3,48.58,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.2634962,dirt,3,48.57,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.2634962,dirt,3,48.56,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.302496,dirt,3,48.58,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.3180058,dirt,3,48.58,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.3245196,dirt,3,48.57,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.3395193,dirt,3,48.57,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.3885267,dirt,3,48.59,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.3895204,dirt,3,48.59,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.4285614,dirt,3,48.59,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.4295638,dirt,3,48.59,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.4445992,dirt,3,48.58,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.4625995,dirt,3,48.59,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.5095978,dirt,3,48.59,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.5165966,dirt,3,48.58,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.5325978,dirt,3,48.58,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.5636487,dirt,3,48.6,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.5716472,dirt,3,48.58,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.5926497,dirt,3,48.58,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.6237037,dirt,3,48.6,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.6406896,dirt,3,48.58,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.66169,dirt,3,48.58,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.6846876,dirt,3,48.61,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.7026896,pavement,1,48.6,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.7336895,pavement,1,48.61,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.7932274,dirt,3,48.6,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.7932274,pavement,1,48.61,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.8002696,dirt,3,48.6,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.8082597,dirt,3,48.59,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.8092613,dirt,3,48.58,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.8163006,dirt,3,48.59,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.8233545,dirt,3,48.58,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.8293736,pavement,1,48.59,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.8613563,pavement,1,48.58,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.8753526,dirt,3,48.59,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.9128733,pavement,1,48.61,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.9288714,pavement,1,48.61,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.961869,pavement,1,48.6,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.9838705,pavement,1,48.61,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894372.9848683,dirt,3,48.6,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.0053864,dirt,3,48.6,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.020903,pavement,1,48.61,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.0664456,pavement,1,48.61,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.073964,pavement,1,48.62,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.0810137,pavement,1,48.62,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.1199973,pavement,1,48.61,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.1420007,pavement,1,48.61,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.1570344,pavement,1,48.62,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.1660383,pavement,1,48.63,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.1900673,pavement,1,48.63,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.2641773,pavement,1,48.62,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.2651794,pavement,1,48.62,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.2651794,pavement,1,48.62,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.281178,pavement,1,48.61,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.281178,pavement,1,48.61,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.281178,pavement,1,48.61,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.2942088,pavement,1,48.61,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.3082058,pavement,1,48.63,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.3392065,pavement,1,48.62,-4.935,-67.994,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.34724,pavement,1,48.61,-4.935,-67.995,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.384797,pavement,1,48.61,-4.935,-67.995,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.3917952,pavement,1,48.61,-4.935,-67.995,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.4163475,pavement,1,48.62,-4.935,-67.995,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.439346,pavement,1,48.6,-4.935,-67.995,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.4613466,pavement,1,48.62,-4.935,-67.995,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.4853702,pavement,1,48.61,-4.935,-67.995,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.5353708,pavement,1,48.63,-4.935,-67.995,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.5448897,pavement,1,48.62,-4.935,-67.995,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.5749137,dirt,3,48.62,-4.935,-67.995,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.6004293,dirt,3,48.63,-4.936,-67.995,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.6034327,dirt,3,48.63,-4.936,-67.995,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.6454902,dirt,3,48.62,-4.936,-67.995,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.6524901,dirt,3,48.63,-4.936,-67.995,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.6594915,pavement,1,48.63,-4.936,-67.995,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.6894891,pavement,1,48.63,-4.936,-67.995,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.7250068,pavement,1,48.63,-4.936,-67.995,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.7250068,dirt,3,48.63,-4.936,-67.995,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.7325184,dirt,3,48.63,-4.936,-67.995,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.7555203,dirt,3,48.63,-4.936,-67.995,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.763521,pavement,1,48.64,-4.936,-67.995,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.7925189,pavement,1,48.63,-4.936,-67.995,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.8085184,dirt,3,48.64,-4.936,-67.995,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.8245192,dirt,3,48.64,-4.936,-67.995,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.856519,dirt,3,48.65,-4.936,-67.995,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.8715587,pavement,1,48.66,-4.936,-67.995,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.8955576,dirt,3,48.64,-4.936,-67.995,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.926559,dirt,3,48.64,-4.936,-67.996,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.943557,dirt,3,48.65,-4.936,-67.996,-4.096,60.0,0.0,10.0,50.0,20.0
1742894373.9525573,dirt,3,48.66,-4.936,-67.996,-4.096,60.0,0.0,10.0,50.0,20.0
1742894374.0035596,pavement,1,48.67,-4.936,-67.996,-4.096,60.0,0.0,10.0,50.0,20.0
1742894374.0125659,pavement,1,48.66,-4.936,-67.996,-4.096,60.0,0.0,10.0,50.0,20.0
1742894374.0225577,dirt,3,48.65,-4.936,-67.996,-4.096,60.0,0.0,10.0,50.0,20.0
1742894374.0605593,pavement,1,48.67,-4.936,-67.996,-4.096,60.0,0.0,10.0,50.0,20.0
1742894374.0810695,pavement,1,48.67,-4.936,-67.996,-4.096,60.0,0.0,10.0,50.0,20.0
1742894374.0995884,pavement,1,48.66,-4.936,-67.996,-4.096,60.0,0.0,10.0,50.0,20.0
1742894374.1295872,pavement,1,48.66,-4.936,-67.996,-4.096,60.0,0.0,10.0,50.0,20.0
1742894374.1595852,pavement,1,48.67,-4.936,-67.996,-4.096,60.0,0.0,10.0,50.0,20.0
1742894374.1746206,pavement,1,48.66,-4.936,-67.996,-4.096,60.0,0.0,10.0,50.0,20.0
1742894374.1916234,pavement,1,48.65,-4.936,-67.996,-4.096,60.0,0.0,10.0,50.0,20.0
1742894374.1986234,pavement,1,48.66,-4.936,-67.996,-4.096,60.0,0.0,10.0,50.0,20.0
1742894374.213623,pavement,1,48.66,-4.936,-67.996,-4.096,60.0,0.0,10.0,50.0,20.0
1742894374.2286227,pavement,1,48.67,-4.936,-67.996,-4.096,60.0,0.0,10.0,50.0,20.0
1742894374.2611456,pavement,1,48.66,-4.936,-67.996,-4.096,60.0,0.0,10.0,50.0,20.0
1742894374.278141,pavement,1,48.66,-4.936,-67.996,-4.096,60.0,0.0,10.0,50.0,20.0
1742894374.285143,pavement,1,48.66,-4.936,-67.996,-4.096,60.0,0.0,10.0,50.0,20.0
1742894374.3151386,pavement,1,48.66,-4.936,-67.996,-4.096,60.0,0.0,10.0,50.0,20.0
1742894374.339139,pavement,1,48.65,-4.936,-67.996,-4.096,60.0,0.0,10.0,50.0,20.0
1742894374.3531396,pavement,1,48.66,-4.936,-67.996,-4.096,60.0,0.0,10.0,50.0,20.0
1742894374.3601396,pavement,1,48.66,-4.936,-67.996,-4.096,60.0,0.0,10.0,50.0,20.0
1742894374.3836575,pavement,1,48.64,-4.936,-67.996,-4.096,60.0,0.0,10.0,50.0,20.0
1742894374.397655,pavement,1,48.66,-4.936,-67.996,-4.096,60.0,0.0,10.0,50.0,20.0
1742894374.4146576,pavement,1,48.67,-4.936,-67.996,-4.096,60.0,0.0,10.0,50.0,20.0
1742894374.4386852,pavement,1,48.65,-4.936,-67.996,-4.096,60.0,0.0,10.0,50.0,20.0
1742894374.4686863,pavement,1,48.66,-4.936,-67.996,-4.096,60.0,0.0,10.0,50.0,20.0
